timestamp,left_motor_1_target,left_motor_1_actual,left_motor_2_target,left_motor_2_actual
8.011,-1.0306696891784668,-1.0399999618530273,-1.0306696891784668,-1.0850000381469727
8.012,-1.0549274682998657,-1.0549999475479126,-1.0549274682998657,-1.1150000095367432
8.012,-1.0770224332809448,-1.0750000476837158,-1.0770224332809448,-1.125
8.013,-1.0969535112380981,-1.0800000429153442,-1.0969535112380981,-1.125
8.013,-1.1147218942642212,-1.100000023841858,-1.1147218942642212,-1.125
8.014,-1.130327582359314,-1.1150000095367432,-1.130327582359314,-1.1299999952316284
8.015,-1.1437712907791138,-1.1399999856948853,-1.1437712907791138,-1.1399999856948853
8.015,-1.1550503969192505,-1.159999966621399,-1.1550503969192505,-1.1649999618530273
8.016,-1.1641656160354614,-1.1799999475479126,-1.1641656160354614,-1.1799999475479126
8.016,-1.1711180210113525,-1.1950000524520874,-1.1711180210113525,-1.1950000524520874
8.017,-1.1759077310562134,-1.2000000476837158,-1.1759077310562134,-1.2000000476837158
8.017,-1.1785346269607544,-1.2100000381469727,-1.1785346269607544,-1.2000000476837158
8.018,-1.1789977550506592,-1.215000033378601,-1.1789977550506592,-1.2000000476837158
8.018,-1.1772981882095337,-1.215000033378601,-1.1772981882095337,-1.2000000476837158
8.019,-1.1734355688095093,-1.215000033378601,-1.1734355688095093,-1.2000000476837158
8.019,-1.1674097776412964,-1.215000033378601,-1.1674097776412964,-1.2000000476837158
8.02,-1.159220814704895,-1.215000033378601,-1.159220814704895,-1.2050000429153442
8.02,-1.1488687992095947,-1.2100000381469727,-1.1488687992095947,-1.2050000429153442
8.021,-1.1363537311553955,-1.2000000476837158,-1.1363537311553955,-1.2050000429153442
8.021,-1.1216754913330078,-1.1899999380111694,-1.1216754913330078,-1.2000000476837158
8.022,-1.1048341989517212,-1.1799999475479126,-1.1048341989517212,-1.184999942779541
8.022,-1.085829734802246,-1.1699999570846558,-1.085829734802246,-1.1749999523162842
8.023,-1.064662218093872,-1.1649999618530273,-1.064662218093872,-1.1549999713897705
8.023,-1.0413316488265991,-1.149999976158142,-1.0413316488265991,-1.1299999952316284
8.024,-1.0158379077911377,-1.1299999952316284,-1.0158379077911377,-1.1050000190734863
8.024,-0.9881810545921326,-1.1050000190734863,-0.9881810545921326,-1.0750000476837158
8.025,-0.9583610892295837,-1.0700000524520874,-0.9583610892295837,-1.0450000762939453
8.026,-0.9263780117034912,-1.0199999809265137,-0.9263780117034912,-1.005000114440918
8.026,-0.8922318816184998,-0.9500000476837158,-0.8922318816184998,-0.9649999141693115
8.027,-0.8559225797653198,-0.9049999713897705,-0.8559225797653198,-0.940000057220459
8.027,-0.817450225353241,-0.8650000095367432,-0.817450225353241,-0.9049999713897705
8.028,-0.7768147587776184,-0.8299999237060547,-0.7768147587776184,-0.869999885559082
8.028,-0.7340161800384521,-0.7950000762939453,-0.7340161800384521,-0.8299999237060547
8.029,-0.6890544891357422,-0.755000114440918,-0.6890544891357422,-0.7850000858306885
8.029,-0.6419296860694885,-0.7149999141693115,-0.6419296860694885,-0.7300000190734863
8.03,-0.5926418304443359,-0.6700000762939453,-0.5926418304443359,-0.6549999713897705
8.03,-0.5411908030509949,-0.625,-0.5411908030509949,-0.6050000190734863
8.031,-0.4875766634941101,-0.5899999141693115,-0.4875766634941101,-0.5550000667572021
8.031,-0.4317994713783264,-0.5499999523162842,-0.4317994713783264,-0.505000114440918
8.032,-0.37385913729667664,-0.505000114440918,-0.37385913729667664,-0.4500000476837158
8.032,-0.31375575065612793,-0.4500000476837158,-0.31375575065612793,-0.37000012397766113
8.033,-0.25148922204971313,-0.36500000953674316,-0.25148922204971313,-0.309999942779541
8.033,-0.18705959618091583,-0.25999999046325684,-0.18705959618091583,-0.27500009536743164
8.034,-0.12046679109334946,-0.19499993324279785,-0.12046679109334946,-0.24500012397766113
8.034,-0.05171102657914162,-0.13000011444091797,-0.05171102657914162,-0.2049999237060547
8.035,0.019207900390028954,-0.039999961853027344,0.019207900390028954,-0.1400001049041748
8.036,0.0922899842262268,0.04500007629394531,0.0922899842262268,-0.019999980926513672
8.036,0.16753511130809784,0.08500003814697266,0.16753511130809784,0.07500004768371582
8.037,0.24494339525699615,0.11999988555908203,0.24494339525699615,0.14999985694885254
8.037,0.32451483607292175,0.16000008583068848,0.32451483607292175,0.25499987602233887
8.038,0.40624919533729553,0.23000001907348633,0.40624919533729553,0.36500000953674316
8.038,0.49014681577682495,0.375,0.49014681577682495,0.4200000762939453
8.039,0.5762075185775757,0.47499990463256836,0.5762075185775757,0.47499990463256836
8.039,0.6644313335418701,0.5899999141693115,0.6644313335418701,0.5350000858306885
8.04,0.7548182010650635,0.7049999237060547,0.7548182010650635,0.6549999713897705
8.04,0.8473682403564453,0.7549998760223389,0.8473682403564453,0.7349998950958252
8.041,0.9420812726020813,0.8199999332427979,0.9420812726020813,0.8250000476837158
8.041,1.0389574766159058,0.9149999618530273,1.0389574766159058,0.9649999141693115
8.042,1.1310168504714966,1.0399997234344482,1.1310168504714966,1.0399997234344482
8.042,1.17607843875885,1.1200001239776611,1.17607843875885,1.1000001430511475
8.043,1.1670640707015991,1.2000000476837158,1.1670640707015991,1.1499998569488525
8.043,1.1039739847183228,1.2549998760223389,1.1039739847183228,1.2000000476837158
8.044,1.0064250230789185,1.249999761581421,1.0064250230789185,1.2200000286102295
8.044,0.9102701544761658,1.1699998378753662,0.9102701544761658,1.1600000858306885
8.045,0.8162779211997986,1.0800001621246338,0.8162779211997986,1.0950000286102295
8.045,0.7244495749473572,0.9700000286102295,0.7244495749473572,1.0449998378753662
8.046,0.6347834467887878,0.8650000095367432,0.6347834467887878,0.9799997806549072
8.047,0.5472801327705383,0.815000057220459,0.5472801327705383,0.8550000190734863
8.047,0.46194010972976685,0.7349998950958252,0.46194010972976685,0.7100000381469727
8.048,0.3787638545036316,0.565000057220459,0.3787638545036316,0.47499990463256836
8.048,0.2977503836154938,0.4049999713897705,0.2977503836154938,0.3599998950958252
8.049,0.21890071034431458,0.22499990463256836,0.21890071034431458,0.1549999713897705
8.049,0.1422138214111328,0.13499999046325684,0.1422138214111328,0.07500004768371582
8.05,0.06768970936536789,0.06999993324279785,0.06768970936536789,0.004999876022338867
8.05,-0.004672623705118895,-0.05500006675720215,-0.004672623705118895,-0.09500002861022949
8.051,-0.07487016171216965,-0.18499994277954102,-0.07487016171216965,-0.1549999713897705
8.051,-0.14290492236614227,-0.28999996185302734,-0.14290492236614227,-0.2200000286102295
8.052,-0.20877589285373688,-0.40000009536743164,-0.20877589285373688,-0.26999998092651367
8.052,-0.27248507738113403,-0.4200000762939453,-0.27248507738113403,-0.309999942779541
8.053,-0.33403047919273376,-0.4200000762939453,-0.33403047919273376,-0.37000012397766113
8.053,-0.39341309666633606,-0.4200000762939453,-0.39341309666633606,-0.4249999523162842
8.054,-0.45063191652297974,-0.4249999523162842,-0.45063191652297974,-0.47499990463256836
8.054,-0.505687952041626,-0.4549999237060547,-0.505687952041626,-0.5150001049041748
8.055,-0.5585822463035583,-0.4849998950958252,-0.5585822463035583,-0.559999942779541
8.055,-0.6093116998672485,-0.5250000953674316,-0.6093116998672485,-0.6150000095367432
8.056,-0.6578783988952637,-0.5850000381469727,-0.6578783988952637,-0.6800000667572021
8.057,-0.704282283782959,-0.690000057220459,-0.704282283782959,-0.744999885559082
8.057,-0.7485224604606628,-0.7899999618530273,-0.7485224604606628,-0.7750000953674316
8.058,-0.7905997633934021,-0.8450000286102295,-0.7905997633934021,-0.7899999618530273
8.058,-0.8305143117904663,-0.8849999904632568,-0.8305143117904663,-0.7999999523162842
8.059,-0.8682671189308167,-0.9100000858306885,-0.8682671189308167,-0.8199999332427979
8.059,-0.9038540720939636,-0.9249999523162842,-0.9038540720939636,-0.8450000286102295
8.06,-0.9372792840003967,-0.9449999332427979,-0.9372792840003967,-0.880000114440918
8.06,-0.96854168176651,-0.9600000381469727,-0.96854168176651,-0.934999942779541
8.061,-0.9976403117179871,-0.9800000190734863,-0.9976403117179871,-1.0150001049041748
8.061,-1.024576187133789,-1.0250000953674316,-1.024576187133789,-1.0850000381469727
8.062,-1.04934823513031,-1.0499999523162842,-1.04934823513031,-1.1100000143051147
8.062,-1.0719585418701172,-1.0750000476837158,-1.0719585418701172,-1.1200000047683716
8.063,-1.0924049615859985,-1.0950000286102295,-1.0924049615859985,-1.1200000047683716
8.063,-1.1106877326965332,-1.1100000143051147,-1.1106877326965332,-1.1200000047683716
8.064,-1.1268075704574585,-1.1299999952316284,-1.1268075704574585,-1.1299999952316284
8.064,-1.1407647132873535,-1.149999976158142,-1.1407647132873535,-1.1449999809265137
8.065,-1.1525590419769287,-1.1649999618530273,-1.1525590419769287,-1.1699999570846558
8.065,-1.16219162940979,-1.1799999475479126,-1.16219162940979,-1.1899999380111694
8.066,-1.1696594953536987,-1.1950000524520874,-1.1696594953536987,-1.2000000476837158
8.066,-1.174964427947998,-1.2050000429153442,-1.174964427947998,-1.2050000429153442
8.067,-1.1781057119369507,-1.2100000381469727,-1.1781057119369507,-1.2050000429153442
8.068,-1.1790835857391357,-1.215000033378601,-1.1790835857391357,-1.2050000429153442
8.068,-1.1778991222381592,-1.215000033378601,-1.1778991222381592,-1.2050000429153442
8.069,-1.1745513677597046,-1.215000033378601,-1.1745513677597046,-1.2000000476837158
8.069,-1.1690406799316406,-1.215000033378601,-1.1690406799316406,-1.2000000476837158
8.07,-1.1613668203353882,-1.2200000286102295,-1.1613668203353882,-1.2050000429153442
8.07,-1.1515297889709473,-1.215000033378601,-1.1515297889709473,-1.2100000381469727
8.071,-1.1395297050476074,-1.2050000429153442,-1.1395297050476074,-1.2100000381469727
8.071,-1.1253665685653687,-1.1950000524520874,-1.1253665685653687,-1.2050000429153442
8.072,-1.1090402603149414,-1.184999942779541,-1.1090402603149414,-1.1899999380111694
8.072,-1.0905507802963257,-1.1749999523162842,-1.0905507802963257,-1.1799999475479126
8.073,-1.0698983669281006,-1.1649999618530273,-1.0698983669281006,-1.1549999713897705
8.073,-1.0470826625823975,-1.1549999713897705,-1.0470826625823975,-1.1299999952316284
8.074,-1.022104024887085,-1.1349999904632568,-1.022104024887085,-1.100000023841858
8.074,-0.994962215423584,-1.1100000143051147,-0.994962215423584,-1.0700000524520874
8.075,-0.9656572937965393,-1.0800000429153442,-0.9656572937965393,-1.0399999618530273
8.075,-0.9341892600059509,-1.0350000858306885,-0.9341892600059509,-1.0
8.076,-0.9005581140518188,-0.9700000286102295,-0.9005581140518188,-0.9749999046325684
8.076,-0.8647638559341431,-0.9100000858306885,-0.8647638559341431,-0.9500000476837158
8.077,-0.8268065452575684,-0.8650000095367432,-0.8268065452575684,-0.9200000762939453
8.078,-0.7866860628128052,-0.8299999237060547,-0.7866860628128052,-0.8900001049041748
8.078,-0.7444025278091431,-0.7899999618530273,-0.7444025278091431,-0.8499999046325684
8.079,-0.6999558806419373,-0.755000114440918,-0.6999558806419373,-0.809999942779541
8.079,-0.653346061706543,-0.7249999046325684,-0.653346061706543,-0.7599999904632568
8.08,-0.6045731902122498,-0.684999942779541,-0.6045731902122498,-0.6749999523162842
8.08,-0.5536372661590576,-0.6400001049041748,-0.5536372661590576,-0.6050000190734863
8.081,-0.500538170337677,-0.5999999046325684,-0.500538170337677,-0.5550000667572021
8.081,-0.4452759325504303,-0.5550000667572021,-0.4452759325504303,-0.505000114440918
8.082,-0.38785067200660706,-0.5099999904632568,-0.38785067200660706,-0.4549999237060547
8.082,-0.3282622694969177,-0.4549999237060547,-0.3282622694969177,-0.38499999046325684
8.083,-0.26651081442832947,-0.37000012397766113,-0.26651081442832947,-0.31999993324279785
8.083,-0.20259618759155273,-0.25999999046325684,-0.20259618759155273,-0.28999996185302734
8.084,-0.1365184634923935,-0.19499993324279785,-0.1365184634923935,-0.25500011444091797
8.084,-0.06827758997678757,-0.125,-0.06827758997678757,-0.21499991416931152
8.085,0.002126256236806512,-0.03500008583068848,0.002126256236806512,-0.16000008583068848
8.085,0.07469326257705688,0.039999961853027344,0.07469326257705688,-0.05500006675720215
8.086,0.14942343533039093,0.07999992370605469,0.14942343533039093,0.059999942779541016
8.086,0.2263166308403015,0.11500000953674316,0.2263166308403015,0.1399998664855957
8.087,0.3053729832172394,0.14999985694885254,0.3053729832172394,0.24000000953674316
8.087,0.3865925073623657,0.2049999237060547,0.3865925073623657,0.35500001907348633
8.088,0.46997493505477905,0.33500003814697266,0.46997493505477905,0.4100000858306885
8.089,0.5555206537246704,0.4500000476837158,0.5555206537246704,0.46000003814697266
8.089,0.6432294249534607,0.565000057220459,0.6432294249534607,0.5149998664855957
8.09,0.7331013083457947,0.7049999237060547,0.7331013083457947,0.6150000095367432
8.09,0.8251362442970276,0.7549998760223389,0.8251362442970276,0.7049999237060547
8.091,0.919334352016449,0.8199999332427979,0.919334352016449,0.7899999618530273
8.091,1.015695571899414,0.9049999713897705,1.015695571899414,0.9200000762939453
8.092,1.1123133897781372,1.0249998569488525,1.1123133897781372,1.0249998569488525
8.092,1.1702581644058228,1.0899999141693115,1.1702581644058228,1.0899999141693115
8.093,1.1741210222244263,1.1600000858306885,1.1741210222244263,1.1499998569488525
8.093,1.1239014863967896,1.2250001430511475,1.1239014863967896,1.2099997997283936
8.094,1.0296380519866943,1.249999761581421,1.0296380519866943,1.2349998950958252
8.094,0.9329677820205688,1.2050001621246338,0.9329677820205688,1.1850001811981201
8.095,0.8384608030319214,1.1200001239776611,0.8384608030319214,1.1099998950958252
8.095,0.7461170554161072,1.0150001049041748,0.7461170554161072,1.0449998378753662
8.096,0.6559361219406128,0.8899998664855957,0.6559361219406128,0.9750001430511475
8.096,0.5679184794425964,0.8299999237060547,0.5679184794425964,0.869999885559082
8.097,0.4820631146430969,0.7649998664855957,0.4820631146430969,0.744999885559082
8.097,0.39837154746055603,0.6399998664855957,0.39837154746055603,0.559999942779541
8.098,0.3168432414531708,0.440000057220459,0.3168432414531708,0.4049999713897705
8.099,0.23747774958610535,0.28999996185302734,0.23747774958610535,0.25499987602233887
8.099,0.16027551889419556,0.1549999713897705,0.16027551889419556,0.10500001907348633
8.1,0.08523708581924438,0.08999991416931152,0.08523708581924438,0.03500008583068848
8.1,0.012360425665974617,-0.019999980926513672,0.012360425665974617,-0.07500004768371582
8.101,-0.058353450149297714,-0.1700000762939453,-0.058353450149297714,-0.1549999713897705
8.101,-0.1269025355577469,-0.2650001049041748,-0.1269025355577469,-0.21000003814697266
8.102,-0.1932898312807083,-0.37000012397766113,-0.1932898312807083,-0.25500011444091797
8.102,-0.25751233100891113,-0.4200000762939453,-0.25751233100891113,-0.28999996185302734
8.103,-0.3195730745792389,-0.4249999523162842,-0.3195730745792389,-0.33500003814697266
8.103,-0.37947002053260803,-0.434999942779541,-0.37947002053260803,-0.41499996185302734
8.104,-0.4372051954269409,-0.434999942779541,-0.4372051954269409,-0.46000003814697266
8.104,-0.492775559425354,-0.44499993324279785,-0.492775559425354,-0.5099999904632568
8.105,-0.5461841821670532,-0.4649999141693115,-0.5461841821670532,-0.5499999523162842
8.105,-0.5974299907684326,-0.5099999904632568,-0.5974299907684326,-0.5999999046325684
8.106,-0.6465109586715698,-0.559999942779541,-0.6465109586715698,-0.6700000762939453
8.106,-0.6934302449226379,-0.6500000953674316,-0.6934302449226379,-0.7300000190734863
8.107,-0.7381856441497803,-0.7699999809265137,-0.7381856441497803,-0.7599999904632568
8.107,-0.7807773351669312,-0.8299999237060547,-0.7807773351669312,-0.7850000858306885
8.108,-0.8212072253227234,-0.869999885559082,-0.8212072253227234,-0.7899999618530273
8.108,-0.8594733476638794,-0.8900001049041748,-0.8594733476638794,-0.809999942779541
8.109,-0.895577609539032,-0.9049999713897705,-0.895577609539032,-0.8399999141693115
8.11,-0.9295181632041931,-0.9249999523162842,-0.9295181632041931,-0.869999885559082
8.11,-0.9612938761711121,-0.9500000476837158,-0.9612938761711121,-0.9200000762939453
8.111,-0.9909078478813171,-0.9900000095367432,-0.9909078478813171,-0.9900000095367432
8.111,-1.0183590650558472,-1.0350000858306885,-1.0183590650558472,-1.0750000476837158
8.112,-1.0436464548110962,-1.059999942779541,-1.0436464548110962,-1.1050000190734863
8.112,-1.0667710304260254,-1.090000033378601,-1.0667710304260254,-1.1200000047683716
8.113,-1.0877318382263184,-1.1150000095367432,-1.0877318382263184,-1.1150000095367432
8.113,-1.1065309047698975,-1.1200000047683716,-1.1065309047698975,-1.1150000095367432
8.114,-1.1231660842895508,-1.125,-1.1231660842895508,-1.1150000095367432
8.114,-1.1376376152038574,-1.1349999904632568,-1.1376376152038574,-1.1299999952316284
8.115,-1.1499472856521606,-1.149999976158142,-1.1499472856521606,-1.1549999713897705
8.115,-1.16009521484375,-1.1649999618530273,-1.16009521484375,-1.1749999523162842
8.116,-1.1680773496627808,-1.1799999475479126,-1.1680773496627808,-1.1950000524520874
8.116,-1.173897624015808,-1.1950000524520874,-1.173897624015808,-1.2000000476837158
8.117,-1.1775541305541992,-1.2050000429153442,-1.1775541305541992,-1.2000000476837158
8.117,-1.179046869277954,-1.215000033378601,-1.179046869277954,-1.2050000429153442
8.118,-1.1783772706985474,-1.2200000286102295,-1.1783772706985474,-1.2000000476837158
8.118,-1.1755446195602417,-1.225000023841858,-1.1755446195602417,-1.1899999380111694
8.119,-1.170548915863037,-1.225000023841858,-1.170548915863037,-1.184999942779541
8.12,-1.163390040397644,-1.2200000286102295,-1.163390040397644,-1.184999942779541
8.12,-1.154068112373352,-1.215000033378601,-1.154068112373352,-1.2000000476837158
8.121,-1.1425831317901611,-1.2050000429153442,-1.1425831317901611,-1.2050000429153442
8.121,-1.1289348602294922,-1.1899999380111694,-1.1289348602294922,-1.2050000429153442
8.122,-1.1131236553192139,-1.1799999475479126,-1.1131236553192139,-1.2000000476837158
8.122,-1.095149278640747,-1.1699999570846558,-1.095149278640747,-1.1799999475479126
8.123,-1.0750118494033813,-1.1649999618530273,-1.0750118494033813,-1.1649999618530273
8.123,-1.0527112483978271,-1.1549999713897705,-1.0527112483978271,-1.1399999856948853
8.124,-1.0282474756240845,-1.1399999856948853,-1.0282474756240845,-1.1150000095367432
8.124,-1.0016207695007324,-1.1200000047683716,-1.0016207695007324,-1.090000033378601
8.125,-0.9728308320045471,-1.0950000286102295,-0.9728308320045471,-1.059999942779541
8.125,-0.9418778419494629,-1.0549999475479126,-0.9418778419494629,-1.0199999809265137
8.126,-0.908761739730835,-0.994999885559082,-0.908761739730835,-0.9800000190734863
8.126,-0.8734825253486633,-0.934999942779541,-0.8734825253486633,-0.9549999237060547
8.127,-0.836040198802948,-0.8949999809265137,-0.836040198802948,-0.9249999523162842
8.127,-0.796434760093689,-0.8499999046325684,-0.796434760093689,-0.8949999809265137
8.128,-0.7546662092208862,-0.815000057220459,-0.7546662092208862,-0.8550000190734863
8.128,-0.7107346057891846,-0.7750000953674316,-0.7107346057891846,-0.815000057220459
8.129,-0.6646398901939392,-0.7349998950958252,-0.6646398901939392,-0.7650001049041748
8.129,-0.6163820028305054,-0.690000057220459,-0.6163820028305054,-0.690000057220459
8.13,-0.5659610629081726,-0.6400001049041748,-0.5659610629081726,-0.6150000095367432
8.131,-0.5133770108222961,-0.6050000190734863,-0.5133770108222961,-0.565000057220459
8.131,-0.458629846572876,-0.565000057220459,-0.458629846572876,-0.5150001049041748
8.132,-0.4017195403575897,-0.5250000953674316,-0.4017195403575897,-0.46000003814697266
8.132,-0.34264621138572693,-0.48000001907348633,-0.34264621138572693,-0.3900001049041748
8.133,-0.28140968084335327,-0.41499996185302734,-0.28140968084335327,-0.315000057220459
8.133,-0.21801015734672546,-0.2999999523162842,-0.21801015734672546,-0.2799999713897705
8.134,-0.15244746208190918,-0.22499990463256836,-0.15244746208190918,-0.25
8.134,-0.08472172915935516,-0.1549999713897705,-0.08472172915935516,-0.2200000286102295
8.135,-0.014832708053290844,-0.07500004768371582,-0.014832708053290844,-0.1700000762939453
8.135,0.05721921846270561,0.019999980926513672,0.05721921846270561,-0.08500003814697266
8.136,0.13143430650234222,0.06500005722045898,0.13143430650234222,0.03500008583068848
8.136,0.20781254768371582,0.10500001907348633,0.20781254768371582,0.11500000953674316
8.137,0.28635382652282715,0.14499998092651367,0.28635382652282715,0.2049999237060547
8.137,0.36705827713012695,0.20000004768371582,0.36705827713012695,0.3250000476837158
8.138,0.44992586970329285,0.31999993324279785,0.44992586970329285,0.3899998664855957
8.138,0.5349563956260681,0.43000006675720215,0.5349563956260681,0.440000057220459
8.139,0.622150182723999,0.5299999713897705,0.622150182723999,0.4849998950958252
8.139,0.7115070223808289,0.6800000667572021,0.7115070223808289,0.559999942779541
8.14,0.8030270338058472,0.7400000095367432,0.8030270338058472,0.684999942779541
8.141,0.8967100381851196,0.8050000667572021,0.8967100381851196,0.7649998664855957
8.141,0.992556095123291,0.8799998760223389,0.992556095123291,0.8799998760223389
8.142,1.0905524492263794,0.9950001239776611,1.0905524492263794,1.0099999904632568
8.142,1.1613680124282837,1.0699999332427979,1.1613680124282837,1.0699999332427979
8.143,1.1781076192855835,1.1400001049041748,1.1781076192855835,1.1349999904632568
8.143,1.1407653093338013,1.1949999332427979,1.1407653093338013,1.2000000476837158
8.144,1.0529736280441284,1.2349998950958252,1.0529736280441284,1.249999761581421
8.144,0.9557880163192749,1.2149999141693115,0.9557880163192749,1.2250001430511475
8.145,0.8607661724090576,1.1400001049041748,0.8607661724090576,1.1349999904632568
8.145,0.7679071426391602,1.0449998378753662,0.7679071426391602,1.0649998188018799
8.146,0.6772118806838989,0.9300000667572021,0.6772118806838989,0.9950001239776611
8.146,0.5886788964271545,0.8499999046325684,0.5886788964271545,0.9099998474121094
8.147,0.5023092031478882,0.7950000762939453,0.5023092031478882,0.7799999713897705
8.147,0.41810178756713867,0.6949999332427979,0.41810178756713867,0.6349999904632568
8.148,0.33605867624282837,0.49000000953674316,0.33605867624282837,0.43000006675720215
8.148,0.2561783492565155,0.33500003814697266,0.2561783492565155,0.31999993324279785
8.149,0.17846077680587769,0.16000008583068848,0.17846077680587769,0.11999988555908203
8.149,0.10290701687335968,0.09500002861022949,0.10290701687335968,0.05500006675720215
8.15,0.029516028240323067,-0.009999990463256836,0.029516028240323067,-0.03500008583068848
8.15,-0.04171217232942581,-0.14499998092651367,-0.04171217232942581,-0.13499999046325684
8.151,-0.1107775866985321,-0.2350001335144043,-0.1107775866985321,-0.19000005722045898
8.152,-0.17767922580242157,-0.3450000286102295,-0.17767922580242157,-0.25
8.152,-0.2424180656671524,-0.4200000762939453,-0.2424180656671524,-0.2999999523162842
8.153,-0.3049931228160858,-0.4249999523162842,-0.3049931228160858,-0.3399999141693115
8.153,-0.365405410528183,-0.4249999523162842,-0.365405410528183,-0.4049999713897705
8.154,-0.42365390062332153,-0.4200000762939453,-0.42365390062332153,-0.44499993324279785
8.154,-0.47974058985710144,-0.43000006675720215,-0.47974058985710144,-0.49500012397766113
8.155,-0.5336635112762451,-0.46000003814697266,-0.5336635112762451,-0.5299999713897705
8.155,-0.5854236483573914,-0.5,-0.5854236483573914,-0.5750000476837158
8.156,-0.635021984577179,-0.5499999523162842,-0.635021984577179,-0.630000114440918
8.156,-0.6824545860290527,-0.6349999904632568,-0.6824545860290527,-0.7000000476837158
8.157,-0.7277253270149231,-0.7599999904632568,-0.7277253270149231,-0.75
8.157,-0.7708333730697632,-0.8250000476837158,-0.7708333730697632,-0.7750000953674316
8.158,-0.8117775917053223,-0.869999885559082,-0.8117775917053223,-0.7950000762939453
8.158,-0.8505589962005615,-0.8900001049041748,-0.8505589962005615,-0.809999942779541
8.159,-0.8871766328811646,-0.8949999809265137,-0.8871766328811646,-0.8399999141693115
8.159,-0.9216324687004089,-0.9100000858306885,-0.9216324687004089,-0.869999885559082
8.16,-0.9539245963096619,-0.9249999523162842,-0.9539245963096619,-0.9100000858306885
8.16,-0.9840538501739502,-0.940000057220459,-0.9840538501739502,-0.9749999046325684
8.161,-1.012019395828247,-0.994999885559082,-1.012019395828247,-1.0549999475479126
8.162,-1.0378221273422241,-1.0399999618530273,-1.0378221273422241,-1.100000023841858
8.162,-1.0614609718322754,-1.0700000524520874,-1.0614609718322754,-1.1200000047683716
8.163,-1.0829381942749023,-1.100000023841858,-1.0829381942749023,-1.1200000047683716
8.163,-1.1022515296936035,-1.1200000047683716,-1.1022515296936035,-1.1200000047683716
8.164,-1.1194010972976685,-1.1299999952316284,-1.1194010972976685,-1.125
8.164,-1.1343889236450195,-1.1399999856948853,-1.1343889236450195,-1.1299999952316284
8.165,-1.1472128629684448,-1.1549999713897705,-1.1472128629684448,-1.1549999713897705
8.165,-1.1578731536865234,-1.1699999570846558,-1.1578731536865234,-1.1749999523162842
8.166,-1.1663715839385986,-1.184999942779541,-1.1663715839385986,-1.1899999380111694
8.166,-1.17270827293396,-1.1950000524520874,-1.17270827293396,-1.2050000429153442
8.167,-1.1768790483474731,-1.2000000476837158,-1.1768790483474731,-1.2050000429153442
8.167,-1.178888201713562,-1.2100000381469727,-1.178888201713562,-1.2050000429153442
8.168,-1.1787328720092773,-1.215000033378601,-1.1787328720092773,-1.2050000429153442
8.168,-1.1764153242111206,-1.215000033378601,-1.1764153242111206,-1.2000000476837158
8.169,-1.1719346046447754,-1.2200000286102295,-1.1719346046447754,-1.1899999380111694
8.169,-1.1652908325195312,-1.225000023841858,-1.1652908325195312,-1.1899999380111694
8.17,-1.1564838886260986,-1.225000023841858,-1.1564838886260986,-1.2000000476837158
8.17,-1.1455137729644775,-1.215000033378601,-1.1455137729644775,-1.2000000476837158
8.171,-1.132380723953247,-1.2000000476837158,-1.132380723953247,-1.2050000429153442
8.171,-1.1170843839645386,-1.184999942779541,-1.1170843839645386,-1.1950000524520874
8.172,-1.0996251106262207,-1.1699999570846558,-1.0996251106262207,-1.184999942779541
8.173,-1.0800026655197144,-1.159999966621399,-1.0800026655197144,-1.1649999618530273
8.173,-1.0582170486450195,-1.1549999713897705,-1.0582170486450195,-1.1399999856948853
8.174,-1.0342683792114258,-1.1399999856948853,-1.0342683792114258,-1.1100000143051147
8.174,-1.008156657218933,-1.1200000047683716,-1.008156657218933,-1.0850000381469727
8.175,-0.979881763458252,-1.0950000286102295,-0.979881763458252,-1.0549999475479126
8.175,-0.9494437575340271,-1.0549999475479126,-0.9494437575340271,-1.0199999809265137
8.176,-0.9168426990509033,-0.9900000095367432,-0.9168426990509033,-0.9849998950958252
8.176,-0.8820785284042358,-0.9300000667572021,-0.8820785284042358,-0.9549999237060547
8.177,-0.8451512455940247,-0.8900001049041748,-0.8451512455940247,-0.9300000667572021
8.177,-0.8060608506202698,-0.8499999046325684,-0.8060608506202698,-0.9049999713897705
8.178,-0.7648073434829712,-0.8199999332427979,-0.7648073434829712,-0.869999885559082
8.178,-0.7213907241821289,-0.7850000858306885,-0.7213907241821289,-0.8299999237060547
8.179,-0.6758109927177429,-0.744999885559082,-0.6758109927177429,-0.7850000858306885
8.179,-0.628068208694458,-0.7100000381469727,-0.628068208694458,-0.7200000286102295
8.18,-0.5781622529029846,-0.6600000858306885,-0.5781622529029846,-0.6400001049041748
8.18,-0.5260931849479675,-0.6150000095367432,-0.5260931849479675,-0.5850000381469727
8.181,-0.4718610644340515,-0.5750000476837158,-0.4718610644340515,-0.5350000858306885
8.181,-0.4154658615589142,-0.5350000858306885,-0.4154658615589142,-0.49000000953674316
8.182,-0.356907457113266,-0.49500012397766113,-0.356907457113266,-0.4249999523162842
8.183,-0.29618602991104126,-0.434999942779541,-0.29618602991104126,-0.3450000286102295
8.183,-0.23330144584178925,-0.3299999237060547,-0.23330144584178925,-0.2999999523162842
8.184,-0.1682538390159607,-0.24000000953674316,-0.1682538390159607,-0.26999998092651367
8.184,-0.10104305297136307,-0.1700000762939453,-0.10104305297136307,-0.24000000953674316
